,Credit_Score,Term,Net_Advance,APR,Loan_Type,Mosaic,Mosaic_Class,Time_at_Address,Telephone_Indicator,Number_of_Dependants,Gender,Time_in_Employment,Employment_Type,Permanent_Employee,Income_Range,Current_Account,ACCESS_Card,VISA_Card,American_Express,Diners_Card,Cheque_Guarantee,Other_Credit_Store_Card,Time_with_Bank,Value_of_Property,Outstanding_Mortgage_Bal,Total_Outstanding_Balances,Bureau_Data___Monthly_Other_Co_R,Worst_History_CT,Age,Total_outstanding_balance__mortg,Public_info_CCJ_ban,Public_info_CCJ_value,Time_since_most_recent_Public_In,CAIS_8_9_total,Worst_status_L6m,Worst_CUrrent_Status,Status_3s_L6m,Searches___Total___L6m,Years_on_ER_for_SP,Total___outstanding_CCJ_s,Total_outstanding_balance___excl,Total___of_accounts,Time_since_most_recent_outstandi,PPI,Final_Grade_A,Final_Grade_B,Final_Grade_C,Final_Grade_D,Final_Grade_E,Final_Grade_F,Final_Grade_O,Final_Grade_R,Final_Grade_S,Final_Grade_X,Residential_Status_H,Residential_Status_L,Residential_Status_R,Residential_Status_T,Marital_Status_D,Marital_Status_M,Marital_Status_S,Marital_Status_W,Employment_Status_D,Employment_Status_G,Employment_Status_H,Employment_Status_M,Employment_Status_P,Employment_Status_R,Employment_Status_S,Employment_Status_T,Employment_Status_U,Payment_Method_C,Payment_Method_D,Payment_Method_S,Bankruptcy_Detected__SP__N,Bankruptcy_Detected__SP__T,Bankruptcy_Detected__SP__Y,CIFAS_detected_N,CIFAS_detected_T,CIFAS_detected_Y
77,750,60,3000.0,36.9,0,4,1,240,1,0,1,12,1,1,2,1,1,0,0,0,1,0,48,120000,0,1229,0,0,21,0,0,0,99,0,0,0,0,1,0,0,13,2,99,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
78,752,60,2500.0,36.9,0,19,3,46,1,1,0,15,1,1,6,1,0,1,0,0,1,0,126,442000,334800,367310,2101,0,33,358,0,0,99,145,2,0,0,1,4,0,105,8,99,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
79,746,37,1500.0,36.9,0,37,6,27,1,0,1,33,1,1,4,1,0,1,0,0,1,0,66,120000,0,255,0,5,41,0,0,0,99,7,0,0,0,5,0,0,3,2,99,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
80,809,36,6000.0,24.9,0,10,2,38,1,0,1,50,1,1,6,1,0,1,0,0,1,0,180,350000,230019,526089,2816,5,28,498,0,0,99,0,1,0,0,4,1,0,293,9,99,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
81,902,60,5000.0,11.9,0,44,8,65,1,0,1,83,1,1,6,1,0,1,0,0,1,0,203,145000,100564,129249,1104,0,50,102,0,0,99,0,1,1,0,1,2,0,287,8,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
82,743,36,3000.0,28.9,0,58,11,60,1,0,1,108,1,1,6,1,0,1,0,0,1,0,96,120000,0,25676,542,5,29,0,0,0,99,0,0,0,0,6,0,0,257,9,99,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
83,903,60,6250.0,11.9,0,31,5,5,1,0,0,54,1,1,3,1,0,0,0,0,1,1,156,106000,108956,114529,603,0,38,110,0,0,99,0,0,0,0,3,0,0,56,4,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
84,777,60,4000.0,27.9,0,37,6,58,1,0,0,92,1,1,2,1,0,1,0,0,1,1,30,70000,39944,44198,270,5,37,41,0,0,99,0,1,1,0,1,1,0,43,9,99,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
85,786,24,1000.0,17.9,0,42,7,120,1,2,1,24,1,1,6,1,0,1,0,0,1,1,168,75000,56098,61395,565,5,48,58,0,0,99,0,3,3,1,4,10,0,53,7,99,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
86,1003,60,12500.0,7.4,0,22,4,144,1,3,1,229,1,1,5,1,0,0,0,0,1,0,325,144000,114218,122518,899,0,37,116,0,0,99,0,0,0,0,0,12,0,83,5,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
87,979,60,9000.0,7.9,0,22,4,180,1,1,1,45,1,1,5,1,0,0,0,0,1,0,243,130000,52308,60200,418,0,38,54,1,3,57,0,0,0,0,4,2,1,79,2,57,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
88,845,24,2000.0,31.9,0,23,4,48,0,0,0,94,1,1,4,1,0,1,0,0,1,0,252,130000,90637,98009,607,0,38,92,0,0,99,0,3,3,2,1,4,0,74,5,99,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
89,897,60,8500.0,10.9,0,7,1,37,1,2,1,120,1,1,4,1,0,1,0,0,1,0,196,150000,45542,58483,359,4,32,47,0,0,99,0,1,1,0,3,3,0,130,4,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
90,766,60,4000.0,29.9,0,27,4,2,0,0,1,102,1,1,5,1,0,1,0,0,1,0,228,120000,0,6037,100,5,40,0,0,0,99,0,0,0,0,3,0,0,61,4,99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
91,835,60,5000.0,21.9,0,55,10,2,1,0,0,120,1,1,4,1,0,1,0,0,1,0,300,120000,0,25522,320,5,56,0,0,0,99,0,0,0,0,3,0,0,256,3,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
92,777,24,1000.0,37.9,0,31,5,22,1,0,1,73,1,1,4,1,0,1,0,0,1,0,46,160000,96000,70830,283,0,32,62,0,0,99,180,0,0,0,3,0,0,106,6,99,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
93,978,36,5000.0,11.9,0,46,8,228,1,2,0,84,1,1,6,1,0,1,0,0,1,0,240,180000,111204,136806,1935,5,44,113,0,0,99,0,0,0,0,3,9,0,257,9,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
94,947,36,5000.0,8.9,0,12,2,10,1,0,0,20,1,1,3,1,0,1,0,0,0,1,396,190000,46864,47168,586,0,60,48,0,0,99,0,0,0,0,4,1,0,4,9,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
95,830,60,7500.0,16.9,0,12,2,132,1,0,1,205,1,1,6,1,1,1,0,0,1,0,50,180000,139000,188002,1418,4,46,180,0,0,99,0,1,0,0,5,4,0,95,8,99,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
96,813,48,3000.0,26.9,0,37,6,84,0,0,1,48,1,1,1,1,0,0,0,0,1,0,175,120000,0,2358,0,0,58,0,0,0,99,0,0,2,0,2,4,0,24,3,99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
97,894,36,5000.0,11.9,0,17,3,247,1,0,1,90,1,1,6,1,0,1,0,0,1,0,132,325000,201376,212581,3104,5,60,203,0,0,99,0,2,2,0,3,18,0,113,9,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
98,861,60,5700.0,12.9,0,46,8,444,1,0,1,419,1,1,4,1,0,1,0,0,1,1,191,120000,0,17224,0,0,61,0,0,0,99,0,3,3,1,0,0,0,173,3,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
99,940,60,10000.0,8.1,0,16,3,46,1,1,0,268,1,1,6,1,1,0,0,0,1,0,280,190000,45765,65082,392,4,41,47,0,0,99,0,0,0,0,5,3,0,194,9,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
100,653,36,1500.0,44.9,0,54,10,4,1,2,1,4,1,1,4,1,0,1,0,0,1,0,60,120000,0,109,0,5,35,0,1,10,12,27,0,0,0,7,0,1,2,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
101,783,36,1500.0,29.9,0,14,2,61,1,3,1,209,1,1,5,1,1,1,0,0,1,1,199,135000,93257,123797,944,5,41,125,3,15,43,7,1,0,0,9,4,3,7,6,43,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
102,592,37,2250.0,30.9,0,40,6,9,1,1,1,84,1,1,5,1,1,1,0,0,1,1,96,120000,0,23467,407,0,24,0,0,0,99,1,0,0,0,5,1,0,235,9,99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
103,955,60,6000.0,8.9,0,13,2,100,1,0,0,40,1,1,6,1,1,1,0,0,1,1,300,80000,0,15090,416,5,60,0,0,0,99,11,1,0,0,1,5,0,151,4,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
104,825,49,3000.0,24.9,0,44,8,362,1,0,1,180,1,1,6,1,0,1,0,0,1,1,336,100000,78552,125019,1078,4,60,80,0,0,99,0,2,0,0,8,28,0,465,9,99,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
105,804,60,5000.0,18.9,0,43,7,219,1,0,0,249,1,1,2,1,0,1,0,0,1,0,105,120000,0,13596,259,0,37,0,0,0,99,17,0,0,0,1,5,0,136,7,99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
106,789,60,8000.0,19.9,0,18,3,114,1,1,0,150,1,1,4,1,1,1,0,0,1,0,313,149000,111500,96112,581,0,48,88,0,0,99,2,4,0,1,5,9,0,93,7,99,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
107,740,60,4000.0,30.9,0,21,4,5,1,0,0,18,1,1,6,1,1,1,0,0,1,0,132,120000,0,10520,239,0,24,0,0,0,99,56,0,0,0,1,0,0,106,6,99,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
108,842,24,2000.0,26.9,0,13,2,84,1,0,1,54,1,1,4,1,0,0,1,0,1,0,120,115000,80215,81044,509,5,30,82,0,0,99,0,0,0,0,1,6,0,9,5,99,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
109,890,60,7000.0,17.9,0,50,10,35,1,0,1,223,1,1,2,1,0,0,0,0,1,0,165,120000,0,6939,110,0,60,0,0,0,99,0,0,0,0,1,3,0,70,3,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
110,876,60,6000.0,17.9,0,21,4,36,1,0,0,60,1,1,2,1,0,1,0,0,1,0,72,130000,44153,46389,294,5,47,46,0,0,99,1,2,2,0,1,3,0,23,5,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
111,978,60,10000.0,6.9,0,16,3,192,1,2,1,156,1,1,6,1,0,1,0,0,1,0,420,190000,66000,54707,457,0,45,25,0,0,99,0,0,0,0,0,1,0,312,9,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
112,800,12,1000.0,27.9,0,46,8,54,1,1,1,140,1,1,4,1,0,1,0,0,1,0,240,195000,65813,85478,839,0,57,79,0,0,99,0,2,0,0,1,3,0,79,9,99,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
113,865,60,5000.0,14.9,0,47,8,36,1,1,0,24,1,1,5,0,0,0,0,0,0,1,0,125000,113434,116193,741,5,30,115,0,0,99,0,1,0,0,3,0,0,28,9,99,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
114,826,36,2200.0,23.9,0,16,3,35,1,0,1,132,1,1,4,1,0,1,0,0,1,0,288,165000,99631,105393,858,0,43,101,0,0,99,0,2,2,0,1,0,0,58,5,99,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
115,901,60,5000.0,12.9,0,41,7,48,1,0,0,48,1,1,4,1,0,1,0,0,1,1,60,120000,0,17934,147,0,53,0,0,0,99,0,1,0,0,2,4,0,180,7,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
116,802,18,1000.0,30.9,0,39,6,12,1,4,0,2,1,1,6,1,0,1,0,0,1,0,48,120000,0,0,0,5,36,0,0,0,99,10,0,0,0,1,4,0,1,2,99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
117,1035,60,8000.0,7.9,0,46,8,256,1,0,1,126,1,1,6,1,0,1,0,0,1,1,196,100000,69245,97574,1047,0,54,71,0,0,99,3,0,0,0,1,28,0,284,9,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
118,734,36,1000.0,44.9,0,23,4,192,1,0,0,5,1,1,2,1,0,1,0,0,1,0,36,120000,45830,46896,332,0,52,47,0,0,99,384,3,2,1,2,0,0,11,5,99,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
119,893,60,7500.0,11.4,0,23,4,54,1,3,1,24,1,1,6,1,0,1,0,0,1,0,192,142000,95302,125503,987,5,36,97,0,0,99,12,0,0,0,4,4,0,303,8,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
120,971,60,7000.0,9.9,0,46,8,312,1,0,0,207,1,1,6,1,0,1,0,0,1,0,312,120000,0,23557,549,0,57,0,0,0,99,0,0,0,0,1,15,0,236,6,99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
121,757,30,2000.0,44.9,0,40,6,288,1,1,1,12,1,1,3,1,0,0,0,0,1,0,60,120000,0,102,39,5,52,0,0,0,99,219,0,0,0,1,5,0,2,1,99,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
122,902,60,8000.0,9.9,0,43,7,1,1,3,1,42,1,1,4,1,0,1,0,0,1,0,84,93000,105000,2693,5,5,42,0,0,0,99,30,2,1,0,3,0,0,27,6,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
123,973,48,6000.0,11.9,0,45,8,384,1,1,1,60,1,1,5,1,0,1,0,0,1,0,360,233000,112950,112950,493,5,68,114,1,117,47,10,0,0,0,1,25,0,0,1,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
124,851,60,7000.0,20.9,0,23,4,34,1,1,0,48,1,1,6,1,1,1,0,0,1,0,180,160000,81690,86149,542,5,43,83,0,0,99,2,0,0,0,3,2,0,45,6,99,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
125,971,60,7650.0,8.9,0,15,3,108,1,0,1,226,1,1,4,1,0,1,0,0,1,0,274,120000,0,188,0,0,55,0,0,0,99,0,0,0,0,2,9,0,2,4,99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
126,847,60,2000.0,23.9,0,16,3,237,1,0,1,309,1,1,6,1,0,1,0,0,1,1,326,225000,146413,170348,891,4,59,148,0,0,99,0,2,0,0,2,16,0,240,9,99,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
127,988,36,2000.0,19.9,0,22,4,204,1,0,0,204,1,1,5,1,0,1,0,0,1,0,300,140000,40000,75115,908,5,52,72,0,0,99,0,0,0,0,1,16,0,48,7,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
128,855,60,5000.0,14.9,0,0,1,4,0,0,1,46,1,1,6,1,0,1,0,0,1,0,42,180000,180000,8515,337,0,30,0,0,0,99,0,0,0,0,4,0,0,86,7,99,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
129,779,48,2000.0,40.9,0,47,8,168,1,1,1,9,1,1,6,1,0,1,0,0,1,1,240,120000,0,1274,0,0,43,0,0,0,99,7,4,4,3,2,0,0,13,6,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
130,795,48,6000.0,26.9,0,30,5,3,1,0,1,43,1,1,6,1,0,1,0,0,0,0,76,120000,0,7421,0,0,29,0,0,0,99,0,1,1,0,4,0,0,75,7,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
131,896,60,5000.0,12.0,0,23,4,3,1,2,1,46,1,1,5,1,0,1,0,0,1,0,156,200000,106196,107488,695,5,35,108,0,0,99,0,0,0,0,3,0,0,13,8,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
132,968,60,5000.0,9.9,0,42,7,280,1,0,1,353,1,1,3,1,0,1,0,0,1,0,197,120000,0,10717,131,0,53,0,0,0,99,0,0,0,0,1,21,0,108,5,99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
133,880,36,1000.0,20.9,0,11,2,84,1,0,0,18,1,1,4,1,0,1,0,0,1,0,264,126000,69666,78029,593,0,37,71,0,0,99,0,1,1,0,1,5,0,84,9,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
134,750,36,3000.0,40.9,0,42,7,264,1,0,1,38,1,1,3,1,0,1,0,0,1,0,120,120000,0,355,0,0,32,0,0,0,99,12,0,0,0,3,0,0,4,2,99,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
135,791,60,5000.0,21.9,0,47,8,84,1,0,0,98,1,1,5,1,0,0,0,0,1,0,12,94000,42717,53200,769,0,62,44,0,0,99,0,1,1,0,1,2,0,105,7,99,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
136,900,60,8000.0,8.9,0,46,8,7,1,3,1,63,1,1,6,1,1,1,0,0,1,0,46,179000,113197,115753,601,0,37,115,0,0,99,0,0,0,0,1,0,0,26,3,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
137,936,36,1250.0,22.9,0,22,4,480,1,0,1,48,1,1,4,1,0,1,0,0,1,0,240,160000,39129,39542,721,5,63,41,0,0,99,0,1,0,0,3,17,0,5,3,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
138,881,48,2000.0,22.9,0,46,8,144,0,2,1,201,1,1,4,1,1,0,0,0,0,0,144,132000,61000,85243,545,5,41,80,0,0,99,0,1,1,0,4,9,0,70,8,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
139,887,22,1000.0,22.9,0,43,7,74,1,1,0,69,1,1,4,1,1,0,0,0,1,0,153,190000,66546,72515,492,0,47,68,0,0,99,12,0,0,0,2,2,0,60,3,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
140,966,60,5000.0,17.9,0,11,2,168,1,1,0,168,1,1,3,1,0,1,0,0,1,0,180,60000,0,72989,389,5,36,63,0,0,99,0,3,1,1,3,13,0,119,9,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
141,972,60,15000.0,7.4,0,21,4,408,1,0,1,96,1,1,6,1,1,1,0,0,1,0,60,52000,117000,23603,643,0,70,0,0,0,99,0,0,0,0,1,25,0,237,5,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
142,877,60,5000.0,14.4,0,23,4,24,1,3,0,71,1,1,6,1,1,0,0,0,1,1,131,108000,101184,105151,673,0,24,103,0,0,99,0,1,0,0,3,2,0,40,8,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
143,828,60,7000.0,19.9,0,43,7,214,1,1,0,82,1,1,6,1,0,0,0,0,1,0,360,120000,0,18989,299,0,49,0,0,0,99,2,1,1,0,4,17,0,190,7,99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
144,1072,60,13000.0,7.4,0,43,7,71,1,2,1,419,1,1,6,1,0,1,0,0,1,1,275,75000,24846,35385,171,0,53,26,0,0,99,0,1,0,0,1,6,0,106,9,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
145,803,24,2500.0,26.9,0,42,7,12,1,0,0,120,1,1,2,1,0,0,0,0,0,0,84,80000,0,4230,84,5,46,0,0,0,99,0,0,0,0,2,1,0,43,3,99,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
146,991,36,5000.0,8.9,0,58,11,12,1,2,1,181,1,1,6,1,0,1,0,0,1,1,225,350000,203907,216005,1206,5,40,205,0,0,99,0,1,1,0,1,1,0,121,9,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
147,1006,60,6500.0,8.9,0,44,8,360,1,0,1,420,1,1,5,1,0,1,0,0,1,0,480,90000,15374,17584,121,0,57,17,0,0,99,0,2,0,0,1,25,0,23,5,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
148,850,60,3500.0,36.9,0,18,3,72,1,0,1,42,1,1,3,1,0,1,0,0,1,0,84,120000,0,10330,226,5,29,0,0,0,99,14,3,0,1,3,4,0,104,4,99,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
149,953,60,13000.0,7.4,0,44,8,252,1,3,1,102,1,1,4,1,0,1,0,0,1,0,384,91000,65000,7593,6,4,48,0,0,0,99,0,2,1,0,2,12,0,76,5,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
150,946,60,5000.0,9.9,0,46,8,54,1,1,0,75,1,1,3,1,1,0,0,0,1,0,244,120000,0,14704,151,0,48,0,0,0,99,0,0,0,0,4,5,0,148,7,99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
151,1050,60,10000.0,7.4,0,20,3,480,1,0,1,48,1,1,4,1,1,1,0,0,1,1,540,180000,0,13992,165,0,69,0,0,0,99,0,0,0,0,0,26,0,140,9,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
152,978,60,12507.13,7.4,0,55,10,102,1,1,0,36,1,1,5,1,0,1,0,0,1,0,204,170000,77166,88085,602,4,39,79,0,0,99,0,1,0,0,1,8,0,110,9,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
153,1060,60,7500.0,6.9,0,11,2,85,1,0,0,72,1,1,6,1,0,1,0,0,1,0,600,260000,19000,21506,200,0,63,20,0,0,99,0,0,0,0,3,8,0,27,5,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
